Subject,predicate12,predicate21,predicate6,predicate7,predicate10,predicate1,predicate15,predicate9,predicate8,predicate19,predicate3,predicate5,predicate14,predicate22,predicate16,predicate2,predicate11,predicate17,predicate18,predicate4,predicate13,predicate20
http://example.org/resource/subject13150,,,http://example.org/resource/object6338,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject22753,,http://example.org/resource/object34188,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject67929,,,,,,,,,,,,,http://example.org/resource/object53424,,,,,,,,,
http://example.org/resource/subject94627,,,,,,,,,,,,,,,,,,,http://example.org/resource/object35558,,,
http://example.org/resource/subject29630,,,,,,,,,,,,,,,http://example.org/resource/object53496,,,,,,,
http://example.org/resource/subject91295,,http://example.org/resource/object27280,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject8038,,http://example.org/resource/object75160,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject47144,,,,,,,,,,,,,,,,,http://example.org/resource/object61533,,,,,
http://example.org/resource/subject16102,,,,,,,,http://example.org/resource/object50975,,,,,,,,,,,,http://example.org/resource/object7116,,
http://example.org/resource/subject98172,,,,,,,,,,,http://example.org/resource/object82034,,,,,,,,,,,
http://example.org/resource/subject93343,,,,,,,,,,,,,,,,,,http://example.org/resource/object95765,,,,
http://example.org/resource/subject48048,,,,,,,,,,,,,http://example.org/resource/object64209,,,,,,,,,
http://example.org/resource/subject67549,,,,,http://example.org/resource/object25698,,,,,,,,,,,,,,,,,
http://example.org/resource/subject41874,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object27174,,
http://example.org/resource/subject89691,,http://example.org/resource/object58965,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject44826,,,,,,,,,,http://example.org/resource/object35996,,,,,,,,,,,,
http://example.org/resource/subject69407,,,http://example.org/resource/object78971,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject32740,,,,,,,,,,,,,,,,,http://example.org/resource/object81439,,,,,
http://example.org/resource/subject38473,,,,,,,,,,,,http://example.org/resource/object74004,,,,,,,,,,
http://example.org/resource/subject39377,,,,,,,,,http://example.org/resource/object94124,,,,,,,,,,,,,
http://example.org/resource/subject60342,,,,,,,,,,,,,,,,,http://example.org/resource/object26002,,,,,
http://example.org/resource/subject84672,http://example.org/resource/object61884,,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject85576,,,,,,,http://example.org/resource/object83394,,,,,,,,,,,,,,,
http://example.org/resource/subject3342,,http://example.org/resource/object54901,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject60152,,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object25886,
http://example.org/resource/subject38093,,,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object5373
http://example.org/resource/subject61056,,,,,,,,,,,,,,,,http://example.org/resource/object26734,,,,,,
http://example.org/resource/subject30014,,,,,,,,,,,http://example.org/resource/object30679,,,,,,,,,,,
http://example.org/resource/subject94989,,,,,,,,,,,,,,,http://example.org/resource/object89035,,,,,,,
http://example.org/resource/subject51861,,,,,,,,,,,,,,http://example.org/resource/object75703,,,,,,,,
http://example.org/resource/subject11825,,,,,,,,http://example.org/resource/object87221,,,,,,,,,,,,,,
http://example.org/resource/subject34168,,,,,,,,,,,,http://example.org/resource/object66460,,,,,,,,,,
http://example.org/resource/subject87434,,,,,,,,,,,,,,,http://example.org/resource/object77038,,,,,,,
http://example.org/resource/subject43162,,,,http://example.org/resource/object59176,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject52575,,,,,,,,,,,,,http://example.org/resource/object41355,,,,,,,,,
http://example.org/resource/subject86150,,,,,,,http://example.org/resource/object13889,,,,,,,,,,,,,,,
http://example.org/resource/subject55717,,,,http://example.org/resource/object420,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject70982,,,,,,,,,,,,,,,http://example.org/resource/object99645,,,,,,,
http://example.org/resource/subject4335,http://example.org/resource/object13022,,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject83129,,,,,,,,http://example.org/resource/object17621,,,,,,,,,,,,,,
http://example.org/resource/subject52195,,,,,http://example.org/resource/object98180,,,,,,,,,,,,,,,,,
http://example.org/resource/subject2990,,,,,,,,,,,http://example.org/resource/object42669,,,,,,,,,,,
http://example.org/resource/subject99609,,,,,,,,,,,,,,http://example.org/resource/object54346,,,,,,,,
http://example.org/resource/subject21812,,,,,,,,,,,http://example.org/resource/object40673,,,,,,,,,,,
http://example.org/resource/subject26451,,,,,,,,,,,,,,,,http://example.org/resource/object51091,,,,,,
http://example.org/resource/subject90354,,,,,,,,,,,,http://example.org/resource/object53632,,,,,,,,,,
http://example.org/resource/subject54053,,,,,,,,,,,,http://example.org/resource/object30776,,,,,,,,,,
http://example.org/resource/subject77898,,,,,,,,,,,,,,http://example.org/resource/object43240,,,,,,,,
http://example.org/resource/subject92402,,,,http://example.org/resource/object72619,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject93306,,,,,,,,,,,,,,http://example.org/resource/object12197,,,,,,,,
http://example.org/resource/subject79946,,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object18377,
http://example.org/resource/subject88940,,,http://example.org/resource/object38805,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject46666,,,,,,,,,,,,,http://example.org/resource/object71420,,,,,,,,,
http://example.org/resource/subject63276,,,,,,,,,,,,,,,,,http://example.org/resource/object68991,,,,,
http://example.org/resource/subject74268,,,,,,,,,,http://example.org/resource/object62030,,,,,,,,,,,,
http://example.org/resource/subject65324,,,,,,,http://example.org/resource/object88842,,,,,,,,,,,,,,,
http://example.org/resource/subject85919,,,,,,,,,,,,,,,http://example.org/resource/object79731,,,,,,,
http://example.org/resource/subject14949,,,,,,,,,,,http://example.org/resource/object55586,,,,,,,,,,,
http://example.org/resource/subject13855,,,,,,,,,http://example.org/resource/object29302,,,,,,,,,,,,,
http://example.org/resource/subject12761,,,,http://example.org/resource/object93816,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject31369,,http://example.org/resource/object24897,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object16967
http://example.org/resource/subject98877,,,,,,http://example.org/resource/object57110,,,,,,,,,,,,,,,,
http://example.org/resource/subject7649,,,,,,,,http://example.org/resource/object19161,,,,,,,,,,,,,,
http://example.org/resource/subject93858,,,,,,,,,,,,http://example.org/resource/object14144,,,,,,,,,,
http://example.org/resource/subject19867,,,,http://example.org/resource/object72009,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject5271,,,,,,,,,http://example.org/resource/object8981,,,,,,,,,,,,,
http://example.org/resource/subject93668,,,,,,,,,,http://example.org/resource/object76930,,,,,,,,,,,,
http://example.org/resource/subject52538,,,,,,,,http://example.org/resource/object93198,,,,,,,,,,,,,,
http://example.org/resource/subject23842,,,,,,http://example.org/resource/object86508,,,,,,,,,,,,,,,,
http://example.org/resource/subject15143,,,,http://example.org/resource/object91511,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject91480,,,,,,,,,http://example.org/resource/object77243,,,,,,,,,,,,,
http://example.org/resource/subject74680,,,,,,,,,,http://example.org/resource/object91816,,,,,,,,,,,,
http://example.org/resource/subject23652,,,,,,,,,,,,http://example.org/resource/object13983,,,,,,,,,,
http://example.org/resource/subject67924,,,,http://example.org/resource/object31088,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject29385,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object70571,,
http://example.org/resource/subject18393,,http://example.org/resource/object99247,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject9127,,,,,,,,,,,,,,http://example.org/resource/object44246,,,,,,,,
http://example.org/resource/subject36990,,,http://example.org/resource/object95112,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject58131,http://example.org/resource/object86650,,,,,,,,,,http://example.org/resource/object99357,,,,,,,,,,,
http://example.org/resource/subject23462,,,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object1568
http://example.org/resource/subject38798,,,,,,,,,,,,,,,,,http://example.org/resource/object36837,,,,,
http://example.org/resource/subject90507,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object15147,,
http://example.org/resource/subject95146,,,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object29882
http://example.org/resource/subject27318,,,,,,,,,,,,,,,,,,http://example.org/resource/object23599,,,,
http://example.org/resource/subject25320,,,,,,,,,,,,,,,,,http://example.org/resource/object38304,,,,,
http://example.org/resource/subject35827,,,,http://example.org/resource/object40884,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject61431,,,,,,,,,,,,,,,,,http://example.org/resource/object51332,,,,http://example.org/resource/object12095,
http://example.org/resource/subject79909,,,,,,,,,,,,,http://example.org/resource/object86729,,,,,,,,,
http://example.org/resource/subject62145,,,,,,,,,,,,,,,,,,,http://example.org/resource/object92414,,,
http://example.org/resource/subject79719,,,,,,,,,,,http://example.org/resource/object38338,,,,,,,,,,,
http://example.org/resource/subject35447,,,,,,,,,,,,,,,,,,,http://example.org/resource/object99637,,,
http://example.org/resource/subject94984,,,,,,http://example.org/resource/object21209,,,,,,,,,,,,,,,,
http://example.org/resource/subject94794,,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object39421,
http://example.org/resource/subject37305,,,,,,,,,,,,http://example.org/resource/object12241,,,,,,,,,,
http://example.org/resource/subject77341,,,,http://example.org/resource/object39957,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject95698,,,,,,http://example.org/resource/object71507,,,,,,,,,,,,,,,,
http://example.org/resource/subject17363,,,,,,,,,,,,,http://example.org/resource/object76916,,,,,,,,,
http://example.org/resource/subject82410,,,,,,,,,,,,,,,,,,http://example.org/resource/object48649,,,,
http://example.org/resource/subject90299,,,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object59122
http://example.org/resource/subject98510,,,,,,,,,http://example.org/resource/object24885,,,,,,,,,,,,,
http://example.org/resource/subject97366,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object38188,,
http://example.org/resource/subject11060,,,,,,,,http://example.org/resource/object35663,,,,,,,,,,,,,,
http://example.org/resource/subject26396,,,,,http://example.org/resource/object82748,,,,,,,,,,,,,,,,,
http://example.org/resource/subject21567,,,,,,,,,,,http://example.org/resource/object68204,,,,,,,,,,,
http://example.org/resource/subject96272,,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object79427,
http://example.org/resource/subject96082,,,,,,,,,,,,http://example.org/resource/object58449,,,,,,,,,,
http://example.org/resource/subject91253,,,,,,,,,,,,,,,,,,,http://example.org/resource/object95789,,,
http://example.org/resource/subject28254,,,,,http://example.org/resource/object80512,,,,,,,,,,,,,,,,,
http://example.org/resource/subject24519,,,,,,,,http://example.org/resource/object48098,,,,,,,,,,,,,,
http://example.org/resource/subject77893,,,,,,,,,,,,,,http://example.org/resource/object51113,,,,,,,,
http://example.org/resource/subject63461,,,,,,http://example.org/resource/object15290,,,,,,,,,,,,,,,,
http://example.org/resource/subject2916,,,,,,,,,,,,http://example.org/resource/object24732,,,,,,,,,,
http://example.org/resource/subject74453,,,,,,,,,,,,,,,,http://example.org/resource/object26193,,,,,,
http://example.org/resource/subject93301,,,,,,,,,,,,http://example.org/resource/object14398,,,,,,,,,,
http://example.org/resource/subject24329,,,,,,,,,,,,,,,,,,http://example.org/resource/object90306,,,,
http://example.org/resource/subject38811,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object32063,,
http://example.org/resource/subject82772,,,,,,,,,,,,,,,,http://example.org/resource/object3441,,,,,,
http://example.org/resource/subject67317,,,,,,,,,,,,,,,,,,http://example.org/resource/object94736,,,,
http://example.org/resource/subject8928,,,,,,,,,,http://example.org/resource/object46338,,,,,,,,,,,,
http://example.org/resource/subject6740,,http://example.org/resource/object13246,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject36193,,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object66748,
http://example.org/resource/subject86628,,,,,,,,,,,,,,http://example.org/resource/object69445,,,,,,,,
http://example.org/resource/subject75636,,,,,,,,,,,,,,http://example.org/resource/object34870,,,,,,,,
http://example.org/resource/subject48938,,,,,,,,,,,,,,,,http://example.org/resource/object54873,,,,,,
http://example.org/resource/subject55694,,,,,,,,,,,http://example.org/resource/object50630,,,http://example.org/resource/object93077,,,,,,,,
http://example.org/resource/subject46091,,,,,,,,,,,,,,,,,http://example.org/resource/object11330,,,http://example.org/resource/object51346,,
http://example.org/resource/subject83296,,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object72972,
http://example.org/resource/subject92899,,,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object45422
http://example.org/resource/subject3300,,,,,,,,,,,http://example.org/resource/object27334,,,,,,,,,,,
http://example.org/resource/subject84440,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object6763,,
http://example.org/resource/subject13470,,,,,,,,,,http://example.org/resource/object24489,,,,,,,,,,,,
http://example.org/resource/subject34316,,,,,,,,,http://example.org/resource/object62697,,,,,,,,,,,,,
http://example.org/resource/subject80515,,,,,,,,,http://example.org/resource/object87654,,,,,,,,,,,,,
http://example.org/resource/subject33222,,,,,,,,,http://example.org/resource/object53847,,,,,,,,,,,,,
http://example.org/resource/subject19862,http://example.org/resource/object59177,,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject34126,,,,,,,,,,,,,,,,,,http://example.org/resource/object55247,,,,
http://example.org/resource/subject25835,,,,,,,,,,,,,,http://example.org/resource/object23821,,,,,,,,
http://example.org/resource/subject7264,,,,,,,,,,,,,,,,http://example.org/resource/object30281,,,,,,
http://example.org/resource/subject29760,,,,,,,http://example.org/resource/object86184,,,,,,,,,,,,,,,
http://example.org/resource/subject58266,,,,,,,,,,,http://example.org/resource/object98951,,,,,,,,,,,
http://example.org/resource/subject99396,http://example.org/resource/object96766,,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject8168,,,,,,,,,,,,,,http://example.org/resource/object24965,,,,,,,,
http://example.org/resource/subject81229,,,,,,,,,,,,,,,,http://example.org/resource/object17441,,,,,,
http://example.org/resource/subject52533,,,,,,,,,,http://example.org/resource/object30290,,,,,,,,,,,,
http://example.org/resource/subject404,,,,,,,http://example.org/resource/object57095,,,,,,,,,,,,,,,
http://example.org/resource/subject7074,,,,,,http://example.org/resource/object83133,,,,,,,,,,,,,,,,
http://example.org/resource/subject26739,,http://example.org/resource/object34721,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject17136,,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object95103,
http://example.org/resource/subject51199,,,,,,,,,http://example.org/resource/object83778,,,,,,,,,,,,,
http://example.org/resource/subject78018,,,,,,,,,,,,,http://example.org/resource/object33408,,,,,,,,,
http://example.org/resource/subject16042,,,,,,,,,,,,,,,,,,http://example.org/resource/object63680,,,,
http://example.org/resource/subject20816,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object97840,,
http://example.org/resource/subject71844,,,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object709
http://example.org/resource/subject61756,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object92104,,
http://example.org/resource/subject24361,,,,,,,,,,,,,,,,,,http://example.org/resource/object98035,,,,
http://example.org/resource/subject27503,,,,,,,,,,,,,,,,,http://example.org/resource/object452,,,,,
http://example.org/resource/subject73702,,,,,,,,,http://example.org/resource/object17385,,,,,,,,,,,,,
http://example.org/resource/subject44766,,,,http://example.org/resource/object98879,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject74606,,,,,,,,,,,,,,,,,,http://example.org/resource/object96481,,,,
http://example.org/resource/subject70370,,,http://example.org/resource/object81794,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject28217,,,,,,,,http://example.org/resource/object16244,,,,,,,,,,,,,,
http://example.org/resource/subject73512,,,,,,,,,,,http://example.org/resource/object9021,,,,,,,,,,,http://example.org/resource/object23590
http://example.org/resource/subject17878,,http://example.org/resource/object92088,,,,,,,,,,,,,,,,,,,http://example.org/resource/object31509,
http://example.org/resource/subject8960,,,,,,,,,,,,http://example.org/resource/object86799,,,,,,,,,,
http://example.org/resource/subject34488,,http://example.org/resource/object17671,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject72178,,,http://example.org/resource/object48344,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject86660,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object17405,,
http://example.org/resource/subject31707,,,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object46710
http://example.org/resource/subject77476,,,,,http://example.org/resource/object19732,,,,,,,,,,,,,,,,,
http://example.org/resource/subject16594,,,http://example.org/resource/object71415,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject766,,http://example.org/resource/object92129,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject40701,,,http://example.org/resource/object83373,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject96977,,,,,,,,,,,,,,,,,http://example.org/resource/object652,,,,,
http://example.org/resource/subject21010,,,,http://example.org/resource/object12312,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject5749,,,,,,,,,,,,,,,,,http://example.org/resource/object58888,,,,,
http://example.org/resource/subject576,,,,,,,,http://example.org/resource/object94527,,,,,,,,,,,,,,
http://example.org/resource/subject77286,,,,,,,,,,,,,,,,,,http://example.org/resource/object82872,,,,
http://example.org/resource/subject13813,,,,,,,,,,,,,,,,,http://example.org/resource/object283,,,,,
http://example.org/resource/subject9294,,,,,,,,,http://example.org/resource/object91183,,,,,,,,,,,,,
http://example.org/resource/subject26961,,,,http://example.org/resource/object72374,,,,,,,,,,,,,,http://example.org/resource/object64824,,,,
http://example.org/resource/subject69899,,,,,,,,,,,,,,http://example.org/resource/object2882,,,,,,,,
http://example.org/resource/subject31137,,,,,http://example.org/resource/object95952,,,,,,,,,,,,,,,,,
http://example.org/resource/subject37110,,,,,,,,,,,,,,,,,,,http://example.org/resource/object72925,,,
http://example.org/resource/subject55467,,,,,,,http://example.org/resource/object20274,,,,,,,,,,,,,,,
http://example.org/resource/subject50638,,,,,,,,,,,,http://example.org/resource/object20039,,,,,,,,,,
http://example.org/resource/subject72970,,http://example.org/resource/object25409,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject13243,,,,,,,http://example.org/resource/object44459,,,,,,,,,,,,,,,
http://example.org/resource/subject21752,,,,,,,,http://example.org/resource/object47961,,,,,,,,,,,,,,
http://example.org/resource/subject64930,,,,,,,,,,,,,,,,,,http://example.org/resource/object27330,,,,
http://example.org/resource/subject18541,,,,,,,,,,,,http://example.org/resource/object63954,,,,,,,,,,
http://example.org/resource/subject64740,,,,,,,,,,http://example.org/resource/object37027,,,,,,,,,,,,
http://example.org/resource/subject23610,,,,,,,,,,http://example.org/resource/object77845,,,,,,,,,,,,
http://example.org/resource/subject64550,,,,,,,,,,,,,,,,,,http://example.org/resource/object45332,,,,
http://example.org/resource/subject29153,,http://example.org/resource/object98826,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject89784,,,http://example.org/resource/object24899,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject40683,,,,,,,,,,,,,,,,,,,http://example.org/resource/object22293,,,
http://example.org/resource/subject67502,,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object99038,
http://example.org/resource/subject43825,,http://example.org/resource/object29876,,,,,,,,,,,,,,,,,,,http://example.org/resource/object64999,
http://example.org/resource/subject7969,,,,,,,,http://example.org/resource/object85811,,,,http://example.org/resource/object67061,,,,,,,,,,
http://example.org/resource/subject84765,,,,,,,,,,,,,,,http://example.org/resource/object42738,,,,,,,
http://example.org/resource/subject13795,,,,,,http://example.org/resource/object44812,,,,,,,,,,,,,,,,
http://example.org/resource/subject67312,,,,,,,,,,,,http://example.org/resource/object21756,,,,,,,,,,
http://example.org/resource/subject14699,,,,,http://example.org/resource/object94450,,,,,,,,,,,,,,,,,
http://example.org/resource/subject56973,,,,http://example.org/resource/object84847,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject7779,,,,,,,,,,,,,,http://example.org/resource/object21277,,,,,,,,
http://example.org/resource/subject87717,,,,,,,,,,,,,,,,,http://example.org/resource/object71565,,,,,
http://example.org/resource/subject2341,,,,,,,,,,,,,,http://example.org/resource/object46755,,,,,,,,
http://example.org/resource/subject70143,,,,,,,,,,,,,,,,,,http://example.org/resource/object97050,,,,
http://example.org/resource/subject8733,,,,http://example.org/resource/object68805,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject48743,,,,,,http://example.org/resource/object10073,,,,,,,,,,,,,,,,
http://example.org/resource/subject87337,http://example.org/resource/object57623,,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject539,,,,,,http://example.org/resource/object78249,,,,,,,,,,,,,,,,
http://example.org/resource/subject48553,,,,,,http://example.org/resource/object26708,,,,,,,,,,,,,,,,
http://example.org/resource/subject9257,,,,,,,,,,,,,,http://example.org/resource/object31029,,,,,,,,
http://example.org/resource/subject86053,,,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object14157
http://example.org/resource/subject78203,,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object37724,
http://example.org/resource/subject54526,,,http://example.org/resource/object47627,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject50290,,,,,,,,,,,,,,,,,,http://example.org/resource/object21567,,,,
http://example.org/resource/subject70885,,,,,,,,http://example.org/resource/object23047,,,,,,,,,,,,,,
http://example.org/resource/subject17131,,,,,,,,,,,,,,,,,,,http://example.org/resource/object46914,,,
http://example.org/resource/subject98608,,,,,,,,,,,,,,,,,,,http://example.org/resource/object66949,,,
http://example.org/resource/subject54336,,,,http://example.org/resource/object37002,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject39692,,,,,,,,,,,,,,http://example.org/resource/object10723,,,,,,,,
http://example.org/resource/subject21525,,,,,,,,http://example.org/resource/object84155,,,,,,,,,,,,,,
http://example.org/resource/subject74601,,,,,,,,,,,,,,,http://example.org/resource/object75783,,,,,,,
http://example.org/resource/subject62085,,,,,,,,,,,,,,,,,http://example.org/resource/object19805,,,,,
http://example.org/resource/subject64323,,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object47042,
http://example.org/resource/subject84918,,,,,,,,,http://example.org/resource/object79742,,,,,,,,,,,http://example.org/resource/object22911,,
http://example.org/resource/subject13948,,,,,,,,,,,,http://example.org/resource/object63317,,,,,,,,,,
http://example.org/resource/subject36341,,,,,,,,,,,,http://example.org/resource/object1650,,,,,,,,,,
http://example.org/resource/subject74031,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object86397,,
http://example.org/resource/subject5744,,,http://example.org/resource/object5327,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject77281,,,,http://example.org/resource/object23858,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject3208,,,,,,,,,,,,,,http://example.org/resource/object99373,,,,,,,,
http://example.org/resource/subject38149,,,http://example.org/resource/object38464,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject78185,,,,,,http://example.org/resource/object72723,,,,,,,,,,,,,,,,
http://example.org/resource/subject60018,,,,,,,,,,,,,,http://example.org/resource/object30926,,,,,,,,
http://example.org/resource/subject5554,,,,,,,,http://example.org/resource/object14397,,,,,,,,,,,,,,
http://example.org/resource/subject96592,,,,,,,,,,,,,,,,http://example.org/resource/object11850,,,,,,
http://example.org/resource/subject42124,,http://example.org/resource/object44580,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject58604,,,,,,,,,,,,,,,,,http://example.org/resource/object76233,,,,,
http://example.org/resource/subject86206,,,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object62270
http://example.org/resource/subject57320,,,,,,,,,,,,,,,,,,http://example.org/resource/object64230,,,,
http://example.org/resource/subject99354,,,,,,,,,,,,http://example.org/resource/object51270,,,,,,,,,,
http://example.org/resource/subject67827,,,,,http://example.org/resource/object11956,,,,,,,,,,,,,,,,,
http://example.org/resource/subject18296,,,,,,,http://example.org/resource/object83487,,,,,,,,,,,,,,,
http://example.org/resource/subject1952,,,,,,,,,,,,,,,,,http://example.org/resource/object88696,,,,,
http://example.org/resource/subject95429,,,,http://example.org/resource/object81201,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject19440,,,,,,,,,,,,,,http://example.org/resource/object12643,,,,,,,,
http://example.org/resource/subject24459,http://example.org/resource/object21576,,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject1762,,,,,,http://example.org/resource/object74581,,,,,,,,,,,,,,,,
http://example.org/resource/subject31874,,,,,,,,,,,,,,http://example.org/resource/object55680,,,,,,,,
http://example.org/resource/subject95049,,,,http://example.org/resource/object2328,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject26317,,,,,,,,,,,,,,,,,,http://example.org/resource/object27047,,,,
http://example.org/resource/subject38561,,,,,,,,,,,,,,,,,http://example.org/resource/object30000,,,,,
http://example.org/resource/subject50995,,,,http://example.org/resource/object52089,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject70088,,,,http://example.org/resource/object92603,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject66163,,,,,,,,,,http://example.org/resource/object50741,,,,,,,,,,,,
http://example.org/resource/subject38371,,,,,,,,,,,,,,,,,,http://example.org/resource/object32140,,,,
http://example.org/resource/subject13790,,,http://example.org/resource/object38027,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject45628,,,,,,,,,,,,,,,,,,http://example.org/resource/object24354,,,,
http://example.org/resource/subject41392,,,http://example.org/resource/object82909,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject3430,,,,,,,,,,,,,,http://example.org/resource/object60204,,,,,,,,
http://example.org/resource/subject34446,,,,,,,,,,,,,,,,,,http://example.org/resource/object70503,,,,
http://example.org/resource/subject85474,,http://example.org/resource/object54308,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject57682,,,,,,,,http://example.org/resource/object23264,,,,,,,,,,,,,,
http://example.org/resource/subject8488,,,,,,,,,,,,,,http://example.org/resource/object47175,,,,,,,,
http://example.org/resource/subject52853,,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object84160,
http://example.org/resource/subject94887,,,,http://example.org/resource/object71929,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject93793,,,,,,,,,,,,,,,,http://example.org/resource/object71133,,,,,,
http://example.org/resource/subject76340,,,http://example.org/resource/object3729,,,,,,,,,,,,,,http://example.org/resource/object30975,,,,,
http://example.org/resource/subject5707,,,,,,,,,,,,http://example.org/resource/object44198,,,,,,,,,,
http://example.org/resource/subject85094,,,,,,,http://example.org/resource/object2585,,,,,,,,,,,,,,,
http://example.org/resource/subject80265,,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object33736,
http://example.org/resource/subject97839,,,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object62132
http://example.org/resource/subject4613,,,,,,http://example.org/resource/object45669,,,,,,,,,,,,,,,,
http://example.org/resource/subject97649,,,,,,,,,,,,,,,,,,,,,,http://example.org/resource/object14878
http://example.org/resource/subject59350,,http://example.org/resource/object55212,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject53187,,,,,,,,,http://example.org/resource/object76799,,,,,,,,,,,,,
http://example.org/resource/subject98603,,,,,,,,,,,,,,http://example.org/resource/object74937,,,,,,,,
http://example.org/resource/subject91536,,,http://example.org/resource/object35867,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject44896,,,,,,,,,http://example.org/resource/object12049,,,,,,,,,,,,,
http://example.org/resource/subject63744,,,,,,,,,,,,,,,,,,,http://example.org/resource/object36720,,,
http://example.org/resource/subject13011,,http://example.org/resource/object4147,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject28347,http://example.org/resource/object93317,,,,,,,,,,,,,,,,,,,,,
http://example.org/resource/subject30274,,,,,,,,,,,,,,,,http://example.org/resource/object89595,,,,,,
