https://blank_Nodes_IRI.org/78,https://www.gotobrno.cz/wp-content/uploads/2024/12/betlemske-svetlo-u-bohunicke-kaplicky-1.jpg
https://blank_Nodes_IRI.org/78,,http://www.iana.org/assignments/media-types/image/jpeg,http://schema.org/CreativeWork,https://blank_Nodes_IRI.org/1105,https://blank_Nodes_IRI.org/1106
https://blank_Nodes_IRI.org/1105,,,https://slovník.gov.cz/generický/podmínky-užití/pojem/podmínky-užití,,,false,https://creativecommons.org/licenses/by/4.0/,true,false,false,false
https://blank_Nodes_IRI.org/1106,,,http://www.w3.org/ns/regorg#RegisteredOrganization,,,,,,,,,00101460,Turisticko informační centrum (TIC)
https://blank_Nodes_IRI.org/910,,,http://schema.org/Schedule,,,,,,,,,,,https://blank_Nodes_IRI.org/1107
https://blank_Nodes_IRI.org/1107,,,http://www.w3.org/2006/time#ProperInterval,,,,,,,,,,,,https://blank_Nodes_IRI.org/1108,https://blank_Nodes_IRI.org/1109
https://blank_Nodes_IRI.org/1108,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2024-12-24T01:00:00+01:00
https://blank_Nodes_IRI.org/1109,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2025-01-12T01:00:00+01:00
https://blank_Nodes_IRI.org/1102,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2021-01-01T01:00:00+01:00
https://blank_Nodes_IRI.org/911,,,https://purl.org/geojson/vocab#Point,,,,,,,,,,,,,,,https://blank_Nodes_IRI.org/1110
https://blank_Nodes_IRI.org/912,,,http://www.w3.org/2006/vcard/ns#VCard,,,,,,,,,,,,,,,,https://www.gotobrno.cz/akce/vanoce-v-brnenske-katedrale/,"TIC, Brno city-owned company","TIC, příspěvová organizace města"
https://blank_Nodes_IRI.org/914,https://www.gotobrno.cz/wp-content/uploads/2024/12/church-7498969_1920.jpg,http://www.iana.org/assignments/media-types/image/jpeg,http://schema.org/CreativeWork,https://blank_Nodes_IRI.org/1111,https://blank_Nodes_IRI.org/1112,,,,,,,,,,,,,,,,
https://blank_Nodes_IRI.org/1111,,,https://slovník.gov.cz/generický/podmínky-užití/pojem/podmínky-užití,,,false,https://creativecommons.org/licenses/by/4.0/,true,false,false,false,,,,,,,,,,
https://blank_Nodes_IRI.org/1112,,,http://www.w3.org/ns/regorg#RegisteredOrganization,,,,,,,,,00101460,Turisticko informační centrum (TIC),,,,,,,,
https://blank_Nodes_IRI.org/957,,,http://schema.org/Schedule,,,,,,,,,,,https://blank_Nodes_IRI.org/1113,,,,,,,
https://blank_Nodes_IRI.org/1113,,,http://www.w3.org/2006/time#ProperInterval,,,,,,,,,,,,https://blank_Nodes_IRI.org/1114,https://blank_Nodes_IRI.org/1115,,,,,
https://blank_Nodes_IRI.org/1114,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2024-12-24T01:00:00+01:00,,,,
https://blank_Nodes_IRI.org/1115,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2024-12-26T01:00:00+01:00,,,,
https://blank_Nodes_IRI.org/1103,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2050-12-31T01:00:00+01:00,,,,
https://blank_Nodes_IRI.org/958,,,https://purl.org/geojson/vocab#Point,,,,,,,,,,,,,,,https://blank_Nodes_IRI.org/1116,,,
https://blank_Nodes_IRI.org/959,,,http://www.w3.org/2006/vcard/ns#VCard,,,,,,,,,,,,,,,,https://www.gotobrno.cz/akce/vanocni-tradice-a-povanocni-hody-v-efi-hostinci-osmec/,"TIC, Brno city-owned company","TIC, příspěvová organizace města"
https://blank_Nodes_IRI.org/961,https://www.gotobrno.cz/wp-content/uploads/2024/11/b99a4a56-6c8a-40cc-87fa-afd149c10a38-15682-00000b4a998862fa.jpg,http://www.iana.org/assignments/media-types/image/jpeg,http://schema.org/CreativeWork,https://blank_Nodes_IRI.org/1117,https://blank_Nodes_IRI.org/1118,,,,,,,,,,,,,,,,
https://blank_Nodes_IRI.org/1117,,,https://slovník.gov.cz/generický/podmínky-užití/pojem/podmínky-užití,,,false,https://creativecommons.org/licenses/by/4.0/,true,false,false,false,,,,,,,,,,
https://blank_Nodes_IRI.org/1118,,,http://www.w3.org/ns/regorg#RegisteredOrganization,,,,,,,,,00101460,Turisticko informační centrum (TIC),,,,,,,,
https://blank_Nodes_IRI.org/870,,,http://schema.org/Schedule,,,,,,,,,,,https://blank_Nodes_IRI.org/1119,,,,,,,
https://blank_Nodes_IRI.org/1119,,,http://www.w3.org/2006/time#ProperInterval,,,,,,,,,,,,https://blank_Nodes_IRI.org/1120,https://blank_Nodes_IRI.org/1121,,,,,
https://blank_Nodes_IRI.org/1120,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2024-12-25T01:00:00+01:00,,,,
https://blank_Nodes_IRI.org/1121,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2024-12-25T01:00:00+01:00,,,,
https://blank_Nodes_IRI.org/717,,,https://purl.org/geojson/vocab#Point,,,,,,,,,,,,,,,https://blank_Nodes_IRI.org/1122,,,
https://blank_Nodes_IRI.org/871,,,https://purl.org/geojson/vocab#Point,,,,,,,,,,,,,,,https://blank_Nodes_IRI.org/1123,,,
https://blank_Nodes_IRI.org/872,,,http://www.w3.org/2006/vcard/ns#VCard,,,,,,,,,,,,,,,,https://www.gotobrno.cz/akce/tradicni-vanocni-koncert-kantileny-2/,"TIC, Brno city-owned company","TIC, příspěvová organizace města"
https://blank_Nodes_IRI.org/874,https://www.gotobrno.cz/wp-content/uploads/2024/10/kk-3-scaled.jpg,http://www.iana.org/assignments/media-types/image/jpeg,http://schema.org/CreativeWork,https://blank_Nodes_IRI.org/1124,https://blank_Nodes_IRI.org/1125,,,,,,,,,,,,,,,,
https://blank_Nodes_IRI.org/1124,,,https://slovník.gov.cz/generický/podmínky-užití/pojem/podmínky-užití,,,false,https://creativecommons.org/licenses/by/4.0/,true,false,false,false,,,,,,,,,,
https://blank_Nodes_IRI.org/1125,,,http://www.w3.org/ns/regorg#RegisteredOrganization,,,,,,,,,00101460,Turisticko informační centrum (TIC),,,,,,,,
https://blank_Nodes_IRI.org/106,,,http://schema.org/Schedule,,,,,,,,,,,https://blank_Nodes_IRI.org/1126,,,,,,,
https://blank_Nodes_IRI.org/1126,,,http://www.w3.org/2006/time#ProperInterval,,,,,,,,,,,,https://blank_Nodes_IRI.org/1127,https://blank_Nodes_IRI.org/1128,,,,,
https://blank_Nodes_IRI.org/1127,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2024-12-26T01:00:00+01:00,,,,
https://blank_Nodes_IRI.org/1128,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2024-12-26T01:00:00+01:00,,,,
https://blank_Nodes_IRI.org/1169,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2024-12-27T01:00:00+01:00,,,,,
https://blank_Nodes_IRI.org/758,,,https://purl.org/geojson/vocab#Point,,,,,,,,,,,,,,,https://blank_Nodes_IRI.org/1170,,,,
https://blank_Nodes_IRI.org/1099,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2021-01-01T01:00:00+01:00,,,,,
https://blank_Nodes_IRI.org/1163,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2021-06-18T02:00:00+02:00,,,,,
https://blank_Nodes_IRI.org/759,,,http://www.w3.org/2006/vcard/ns#VCard,,,,,,,,,,,,,,,,https://www.gotobrno.cz/akce/rebelky-6/,"TIC, Brno city-owned company","TIC, příspěvová organizace města",
https://blank_Nodes_IRI.org/760,https://www.gotobrno.cz/wp-content/uploads/2024/12/e60b6b78-a-1024x683-1.jpg,http://www.iana.org/assignments/media-types/image/jpeg,http://schema.org/CreativeWork,https://blank_Nodes_IRI.org/1171,https://blank_Nodes_IRI.org/1172,,,,,,,,,,,,,,,,,
https://blank_Nodes_IRI.org/1171,,,https://slovník.gov.cz/generický/podmínky-užití/pojem/podmínky-užití,,,false,https://creativecommons.org/licenses/by/4.0/,true,false,false,false,,,,,,,,,,,
https://blank_Nodes_IRI.org/1172,,,http://www.w3.org/ns/regorg#RegisteredOrganization,,,,,,,,,00101460,Turisticko informační centrum (TIC),,,,,,,,,
https://blank_Nodes_IRI.org/546,,,http://schema.org/Schedule,,,,,,,,,,,https://blank_Nodes_IRI.org/1173,,,,,,,,
https://blank_Nodes_IRI.org/1173,,,http://www.w3.org/2006/time#ProperInterval,,,,,,,,,,,,https://blank_Nodes_IRI.org/1174,https://blank_Nodes_IRI.org/1175,,,,,,
https://blank_Nodes_IRI.org/1174,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2024-12-27T01:00:00+01:00,,,,,
https://blank_Nodes_IRI.org/1175,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2024-12-27T01:00:00+01:00,,,,,
https://blank_Nodes_IRI.org/547,,,https://purl.org/geojson/vocab#Point,,,,,,,,,,,,,,,https://blank_Nodes_IRI.org/1176,,,,
https://blank_Nodes_IRI.org/548,,,http://www.w3.org/2006/vcard/ns#VCard,,,,,,,,,,,,,,,,https://www.gotobrno.cz/akce/moja-rec/,"TIC, Brno city-owned company","TIC, příspěvová organizace města",mailto:pr@fleda.cz
https://blank_Nodes_IRI.org/1164,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2029-01-01T01:00:00+01:00,,,,,
https://blank_Nodes_IRI.org/550,https://www.gotobrno.cz/wp-content/uploads/2024/11/moja-rec-fleda-post.png,http://www.iana.org/assignments/media-types/image/png,http://schema.org/CreativeWork,https://blank_Nodes_IRI.org/1177,https://blank_Nodes_IRI.org/1178,,,,,,,,,,,,,,,,,
https://blank_Nodes_IRI.org/1177,,,https://slovník.gov.cz/generický/podmínky-užití/pojem/podmínky-užití,,,false,https://creativecommons.org/licenses/by/4.0/,true,false,false,false,,,,,,,,,,,
https://blank_Nodes_IRI.org/1178,,,http://www.w3.org/ns/regorg#RegisteredOrganization,,,,,,,,,00101460,Turisticko informační centrum (TIC),,,,,,,,,
https://blank_Nodes_IRI.org/315,,,http://schema.org/Schedule,,,,,,,,,,,https://blank_Nodes_IRI.org/1179,,,,,,,,
https://blank_Nodes_IRI.org/1179,,,http://www.w3.org/2006/time#ProperInterval,,,,,,,,,,,,https://blank_Nodes_IRI.org/1180,https://blank_Nodes_IRI.org/1181,,,,,,
https://blank_Nodes_IRI.org/1180,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2024-12-27T01:00:00+01:00,,,,,
https://blank_Nodes_IRI.org/1181,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2024-12-27T01:00:00+01:00,,,,,
https://blank_Nodes_IRI.org/316,,,https://purl.org/geojson/vocab#Point,,,,,,,,,,,,,,,https://blank_Nodes_IRI.org/1182,,,,
https://blank_Nodes_IRI.org/317,,,http://www.w3.org/2006/vcard/ns#VCard,,,,,,,,,,,,,,,,https://www.gotobrno.cz/akce/jazz-burlesque/,"TIC, Brno city-owned company","TIC, příspěvová organizace města",mailto:info@cabaretdespeches.com
https://blank_Nodes_IRI.org/448,,,https://purl.org/geojson/vocab#Point,,,,,,,,,,,,,,,https://blank_Nodes_IRI.org/1183,,,,
https://blank_Nodes_IRI.org/319,https://www.gotobrno.cz/wp-content/uploads/2017/07/brno-panorama-zapad-slunce.jpg,http://www.iana.org/assignments/media-types/image/jpeg,http://schema.org/CreativeWork,https://blank_Nodes_IRI.org/1184,https://blank_Nodes_IRI.org/1185,,,,,,,,,,,,,,,,,
https://blank_Nodes_IRI.org/1184,,,https://slovník.gov.cz/generický/podmínky-užití/pojem/podmínky-užití,,,false,https://creativecommons.org/licenses/by/4.0/,true,false,false,false,,,,,,,,,,,
https://blank_Nodes_IRI.org/1185,,,http://www.w3.org/ns/regorg#RegisteredOrganization,,,,,,,,,00101460,Turisticko informační centrum (TIC),,,,,,,,,
https://blank_Nodes_IRI.org/634,,,http://schema.org/Schedule,,,,,,,,,,,https://blank_Nodes_IRI.org/1186,,,,,,,,
https://blank_Nodes_IRI.org/1186,,,http://www.w3.org/2006/time#ProperInterval,,,,,,,,,,,,https://blank_Nodes_IRI.org/1187,https://blank_Nodes_IRI.org/1188,,,,,,
https://blank_Nodes_IRI.org/1187,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2024-12-30T01:00:00+01:00,,,,,
https://blank_Nodes_IRI.org/1188,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2024-12-30T01:00:00+01:00,,,,,
https://blank_Nodes_IRI.org/635,,,https://purl.org/geojson/vocab#Point,,,,,,,,,,,,,,,https://blank_Nodes_IRI.org/1189,,,,
https://blank_Nodes_IRI.org/636,,,http://www.w3.org/2006/vcard/ns#VCard,,,,,,,,,,,,,,,,https://www.gotobrno.cz/akce/open-gala-the-best-of-crazy-cabaret/,"TIC, Brno city-owned company","TIC, příspěvová organizace města",mailto:info@cabaretdespeches.com
https://blank_Nodes_IRI.org/449,,,http://www.w3.org/2006/vcard/ns#VCard,,,,,,,,,,,,,,,,https://www.gotobrno.cz/akce/leonardovy-stroje-2/,"TIC, Brno city-owned company","TIC, příspěvová organizace města",mailto:moravskavesnicka@seznam.cz
https://blank_Nodes_IRI.org/638,https://www.gotobrno.cz/wp-content/uploads/2023/12/janacek_cabaret_jan_smach-90-scaled.jpg,http://www.iana.org/assignments/media-types/image/jpeg,http://schema.org/CreativeWork,https://blank_Nodes_IRI.org/1190,https://blank_Nodes_IRI.org/1191,,,,,,,,,,,,,,,,,
https://blank_Nodes_IRI.org/1190,,,https://slovník.gov.cz/generický/podmínky-užití/pojem/podmínky-užití,,,false,https://creativecommons.org/licenses/by/4.0/,true,false,false,false,,,,,,,,,,,
https://blank_Nodes_IRI.org/1191,,,http://www.w3.org/ns/regorg#RegisteredOrganization,,,,,,,,,00101460,Turisticko informační centrum (TIC),,,,,,,,,
https://blank_Nodes_IRI.org/779,,,http://schema.org/Schedule,,,,,,,,,,,https://blank_Nodes_IRI.org/1192,,,,,,,,
https://blank_Nodes_IRI.org/1192,,,http://www.w3.org/2006/time#ProperInterval,,,,,,,,,,,,https://blank_Nodes_IRI.org/1193,https://blank_Nodes_IRI.org/1194,,,,,,
https://blank_Nodes_IRI.org/1193,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2024-12-31T01:00:00+01:00,,,,,
https://blank_Nodes_IRI.org/1194,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2024-12-31T01:00:00+01:00,,,,,
https://blank_Nodes_IRI.org/780,,,https://purl.org/geojson/vocab#Point,,,,,,,,,,,,,,,https://blank_Nodes_IRI.org/1195,,,,
https://blank_Nodes_IRI.org/781,,,http://www.w3.org/2006/vcard/ns#VCard,,,,,,,,,,,,,,,,https://www.gotobrno.cz/akce/silvestr-v-cabaret-des-peches/,"TIC, Brno city-owned company","TIC, příspěvová organizace města",mailto:info@cabaretdespeches.com
https://blank_Nodes_IRI.org/783,https://www.gotobrno.cz/wp-content/uploads/2017/07/brno-panorama-zapad-slunce.jpg,http://www.iana.org/assignments/media-types/image/jpeg,http://schema.org/CreativeWork,https://blank_Nodes_IRI.org/1196,https://blank_Nodes_IRI.org/1197,,,,,,,,,,,,,,,,,
https://blank_Nodes_IRI.org/1196,,,https://slovník.gov.cz/generický/podmínky-užití/pojem/podmínky-užití,,,false,https://creativecommons.org/licenses/by/4.0/,true,false,false,false,,,,,,,,,,,
https://blank_Nodes_IRI.org/1197,,,http://www.w3.org/ns/regorg#RegisteredOrganization,,,,,,,,,00101460,Turisticko informační centrum (TIC),,,,,,,,,
https://blank_Nodes_IRI.org/593,,,http://schema.org/Schedule,,,,,,,,,,,https://blank_Nodes_IRI.org/1198,,,,,,,,
https://blank_Nodes_IRI.org/1198,,,http://www.w3.org/2006/time#ProperInterval,,,,,,,,,,,,https://blank_Nodes_IRI.org/1199,https://blank_Nodes_IRI.org/1200,,,,,,
https://blank_Nodes_IRI.org/1199,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2024-12-31T01:00:00+01:00,,,,,
https://blank_Nodes_IRI.org/1200,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2024-12-31T01:00:00+01:00,,,,,
https://blank_Nodes_IRI.org/594,,,https://purl.org/geojson/vocab#Point,,,,,,,,,,,,,,,https://blank_Nodes_IRI.org/1201,,,,
https://blank_Nodes_IRI.org/595,,,http://www.w3.org/2006/vcard/ns#VCard,,,,,,,,,,,,,,,,https://www.gotobrno.cz/akce/new-year-eve-2024/,"TIC, Brno city-owned company","TIC, příspěvová organizace města",
https://blank_Nodes_IRI.org/451,https://www.gotobrno.cz/wp-content/uploads/2021/06/tank-scaled.jpg,http://www.iana.org/assignments/media-types/image/jpeg,http://schema.org/CreativeWork,https://blank_Nodes_IRI.org/1202,https://blank_Nodes_IRI.org/1203,,,,,,,,,,,,,,,,,
https://blank_Nodes_IRI.org/596,https://www.gotobrno.cz/wp-content/uploads/2017/06/michalcikova_surgeon-48-scaled.jpg,http://www.iana.org/assignments/media-types/image/jpeg,http://schema.org/CreativeWork,https://blank_Nodes_IRI.org/1204,https://blank_Nodes_IRI.org/1205,,,,,,,,,,,,,,,,,
https://blank_Nodes_IRI.org/1204,,,https://slovník.gov.cz/generický/podmínky-užití/pojem/podmínky-užití,,,false,https://creativecommons.org/licenses/by/4.0/,true,false,false,false,,,,,,,,,,,
https://blank_Nodes_IRI.org/1205,,,http://www.w3.org/ns/regorg#RegisteredOrganization,,,,,,,,,00101460,Turisticko informační centrum (TIC),,,,,,,,,
https://blank_Nodes_IRI.org/784,,,http://schema.org/Schedule,,,,,,,,,,,https://blank_Nodes_IRI.org/1206,,,,,,,,
https://blank_Nodes_IRI.org/1206,,,http://www.w3.org/2006/time#ProperInterval,,,,,,,,,,,,https://blank_Nodes_IRI.org/1207,https://blank_Nodes_IRI.org/1208,,,,,,
https://blank_Nodes_IRI.org/1207,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2024-12-31T01:00:00+01:00,,,,,
https://blank_Nodes_IRI.org/1208,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2024-12-31T01:00:00+01:00,,,,,
https://blank_Nodes_IRI.org/785,,,https://purl.org/geojson/vocab#Point,,,,,,,,,,,,,,,https://blank_Nodes_IRI.org/1209,,,,
https://blank_Nodes_IRI.org/786,,,http://www.w3.org/2006/vcard/ns#VCard,,,,,,,,,,,,,,,,https://www.gotobrno.cz/akce/silvestrovska-millenium-party/,"TIC, Brno city-owned company","TIC, příspěvová organizace města",
https://blank_Nodes_IRI.org/787,https://www.gotobrno.cz/wp-content/uploads/2017/06/sono-5.jpg,http://www.iana.org/assignments/media-types/image/jpeg,http://schema.org/CreativeWork,https://blank_Nodes_IRI.org/1210,https://blank_Nodes_IRI.org/1211,,,,,,,,,,,,,,,,,
https://blank_Nodes_IRI.org/1202,,,https://slovník.gov.cz/generický/podmínky-užití/pojem/podmínky-užití,,,false,https://creativecommons.org/licenses/by/4.0/,true,false,false,false,,,,,,,,,,,
https://blank_Nodes_IRI.org/1210,,,https://slovník.gov.cz/generický/podmínky-užití/pojem/podmínky-užití,,,false,https://creativecommons.org/licenses/by/4.0/,true,false,false,false,,,,,,,,,,,
https://blank_Nodes_IRI.org/1211,,,http://www.w3.org/ns/regorg#RegisteredOrganization,,,,,,,,,00101460,Turisticko informační centrum (TIC),,,,,,,,,
https://blank_Nodes_IRI.org/611,,,http://schema.org/Schedule,,,,,,,,,,,https://blank_Nodes_IRI.org/1212,,,,,,,,
https://blank_Nodes_IRI.org/1212,,,http://www.w3.org/2006/time#ProperInterval,,,,,,,,,,,,https://blank_Nodes_IRI.org/1213,https://blank_Nodes_IRI.org/1214,,,,,,
https://blank_Nodes_IRI.org/1213,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2025-01-01T01:00:00+01:00,,,,,
https://blank_Nodes_IRI.org/1214,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2025-01-01T01:00:00+01:00,,,,,
https://blank_Nodes_IRI.org/612,,,https://purl.org/geojson/vocab#Point,,,,,,,,,,,,,,,https://blank_Nodes_IRI.org/1215,,,,
https://blank_Nodes_IRI.org/613,,,http://www.w3.org/2006/vcard/ns#VCard,,,,,,,,,,,,,,,,https://www.gotobrno.cz/akce/novorocni-koncert-s-pripitkem/,"TIC, Brno city-owned company","TIC, příspěvová organizace města",mailto:info@globart.cz
https://blank_Nodes_IRI.org/615,https://www.gotobrno.cz/wp-content/uploads/2024/10/mkt_nk_besedni-dum-2024_1.jpg,http://www.iana.org/assignments/media-types/image/jpeg,http://schema.org/CreativeWork,https://blank_Nodes_IRI.org/1216,https://blank_Nodes_IRI.org/1217,,,,,,,,,,,,,,,,,
https://blank_Nodes_IRI.org/1203,,,http://www.w3.org/ns/regorg#RegisteredOrganization,,,,,,,,,00101460,Turisticko informační centrum (TIC),,,,,,,,,
https://blank_Nodes_IRI.org/1216,,,https://slovník.gov.cz/generický/podmínky-užití/pojem/podmínky-užití,,,false,https://creativecommons.org/licenses/by/4.0/,true,false,false,false,,,,,,,,,,,
https://blank_Nodes_IRI.org/1217,,,http://www.w3.org/ns/regorg#RegisteredOrganization,,,,,,,,,00101460,Turisticko informační centrum (TIC),,,,,,,,,
https://blank_Nodes_IRI.org/606,,,http://schema.org/Schedule,,,,,,,,,,,https://blank_Nodes_IRI.org/1218,,,,,,,,
https://blank_Nodes_IRI.org/1218,,,http://www.w3.org/2006/time#ProperInterval,,,,,,,,,,,,https://blank_Nodes_IRI.org/1219,https://blank_Nodes_IRI.org/1220,,,,,,
https://blank_Nodes_IRI.org/1219,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2025-01-01T01:00:00+01:00,,,,,
https://blank_Nodes_IRI.org/1220,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2025-01-01T01:00:00+01:00,,,,,
https://blank_Nodes_IRI.org/607,,,https://purl.org/geojson/vocab#Point,,,,,,,,,,,,,,,https://blank_Nodes_IRI.org/1221,,,,
https://blank_Nodes_IRI.org/608,,,http://www.w3.org/2006/vcard/ns#VCard,,,,,,,,,,,,,,,,https://www.gotobrno.cz/akce/novorocni-koncert-johann-strauss-ml-200/,"TIC, Brno city-owned company","TIC, příspěvová organizace města",mailto:predprodej@filharmonie-brno.cz
https://blank_Nodes_IRI.org/610,https://www.gotobrno.cz/wp-content/uploads/2024/10/mk3-scaled.jpg,http://www.iana.org/assignments/media-types/image/jpeg,http://schema.org/CreativeWork,https://blank_Nodes_IRI.org/1222,https://blank_Nodes_IRI.org/1223,,,,,,,,,,,,,,,,,
https://blank_Nodes_IRI.org/462,,,http://schema.org/Schedule,,,,,,,,,,,https://blank_Nodes_IRI.org/1224,,,,,,,,
https://blank_Nodes_IRI.org/1222,,,https://slovník.gov.cz/generický/podmínky-užití/pojem/podmínky-užití,,,false,https://creativecommons.org/licenses/by/4.0/,true,false,false,false,,,,,,,,,,,
https://blank_Nodes_IRI.org/1223,,,http://www.w3.org/ns/regorg#RegisteredOrganization,,,,,,,,,00101460,Turisticko informační centrum (TIC),,,,,,,,,
https://blank_Nodes_IRI.org/696,,,http://schema.org/Schedule,,,,,,,,,,,https://blank_Nodes_IRI.org/1225,,,,,,,,
https://blank_Nodes_IRI.org/1225,,,http://www.w3.org/2006/time#ProperInterval,,,,,,,,,,,,https://blank_Nodes_IRI.org/1226,https://blank_Nodes_IRI.org/1227,,,,,,
https://blank_Nodes_IRI.org/1226,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2025-01-04T01:00:00+01:00,,,,,
https://blank_Nodes_IRI.org/1227,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2025-01-04T01:00:00+01:00,,,,,
https://blank_Nodes_IRI.org/697,,,https://purl.org/geojson/vocab#Point,,,,,,,,,,,,,,,https://blank_Nodes_IRI.org/1228,,,,
https://blank_Nodes_IRI.org/698,,,http://www.w3.org/2006/vcard/ns#VCard,,,,,,,,,,,,,,,,https://www.gotobrno.cz/akce/prodana-nevesta/,"TIC, Brno city-owned company","TIC, příspěvová organizace města",mailto:obchodni@ndbrno.cz
https://blank_Nodes_IRI.org/699,https://www.gotobrno.cz/wp-content/uploads/2018/12/janackovo-divadlo.jpg,http://www.iana.org/assignments/media-types/image/jpeg,http://schema.org/CreativeWork,https://blank_Nodes_IRI.org/1229,https://blank_Nodes_IRI.org/1230,,,,,,,,,,,,,,,,,
https://blank_Nodes_IRI.org/1229,,,https://slovník.gov.cz/generický/podmínky-užití/pojem/podmínky-užití,,,false,https://creativecommons.org/licenses/by/4.0/,true,false,false,false,,,,,,,,,,,
https://blank_Nodes_IRI.org/1224,,,http://www.w3.org/2006/time#ProperInterval,,,,,,,,,,,,https://blank_Nodes_IRI.org/1231,https://blank_Nodes_IRI.org/1232,,,,,,
https://blank_Nodes_IRI.org/1230,,,http://www.w3.org/ns/regorg#RegisteredOrganization,,,,,,,,,00101460,Turisticko informační centrum (TIC),,,,,,,,,
https://blank_Nodes_IRI.org/856,,,http://schema.org/Schedule,,,,,,,,,,,https://blank_Nodes_IRI.org/1233,,,,,,,,
https://blank_Nodes_IRI.org/1233,,,http://www.w3.org/2006/time#ProperInterval,,,,,,,,,,,,https://blank_Nodes_IRI.org/1234,https://blank_Nodes_IRI.org/1235,,,,,,
https://blank_Nodes_IRI.org/1234,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2025-01-05T01:00:00+01:00,,,,,
https://blank_Nodes_IRI.org/1235,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2025-01-05T01:00:00+01:00,,,,,
https://blank_Nodes_IRI.org/857,,,https://purl.org/geojson/vocab#Point,,,,,,,,,,,,,,,https://blank_Nodes_IRI.org/1236,,,,
https://blank_Nodes_IRI.org/858,,,http://www.w3.org/2006/vcard/ns#VCard,,,,,,,,,,,,,,,,https://www.gotobrno.cz/akce/the-naked-truth-odhalena-pravda-3/,"TIC, Brno city-owned company","TIC, příspěvová organizace města",
https://blank_Nodes_IRI.org/859,https://www.gotobrno.cz/wp-content/uploads/2024/10/3-25-1024x683-1.jpg,http://www.iana.org/assignments/media-types/image/jpeg,http://schema.org/CreativeWork,https://blank_Nodes_IRI.org/1237,https://blank_Nodes_IRI.org/1238,,,,,,,,,,,,,,,,,
https://blank_Nodes_IRI.org/1237,,,https://slovník.gov.cz/generický/podmínky-užití/pojem/podmínky-užití,,,false,https://creativecommons.org/licenses/by/4.0/,true,false,false,false,,,,,,,,,,,
https://blank_Nodes_IRI.org/1238,,,http://www.w3.org/ns/regorg#RegisteredOrganization,,,,,,,,,00101460,Turisticko informační centrum (TIC),,,,,,,,,
https://blank_Nodes_IRI.org/1100,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2050-12-31T01:00:00+01:00,,,,,
https://blank_Nodes_IRI.org/1231,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2023-11-17T01:00:00+01:00,,,,,
https://blank_Nodes_IRI.org/673,,,http://schema.org/Schedule,,,,,,,,,,,https://blank_Nodes_IRI.org/1239,,,,,,,,
https://blank_Nodes_IRI.org/1239,,,http://www.w3.org/2006/time#ProperInterval,,,,,,,,,,,,https://blank_Nodes_IRI.org/1240,https://blank_Nodes_IRI.org/1241,,,,,,
https://blank_Nodes_IRI.org/1240,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2025-01-06T01:00:00+01:00,,,,,
https://blank_Nodes_IRI.org/1241,,,http://www.w3.org/2006/time#Instant,,,,,,,,,,,,,,2025-01-06T01:00:00+01:00,,,,,
